subj,trial,object_response,shape,texture,imagename
VGG,46,dog,airplane,bear,airplane12-bear4.JPEG
VGG,47,airplane,airplane,bicycle,airplane12-bicycle7.JPEG
VGG,48,airplane,airplane,bird,airplane12-bird11.JPEG
VGG,49,bird,airplane,boat,airplane12-boat11.JPEG
VGG,50,knife,airplane,bottle,airplane12-bottle13.JPEG
VGG,51,airplane,airplane,car,airplane12-car1.JPEG
VGG,52,dog,airplane,cat,airplane12-cat11.JPEG
VGG,53,airplane,airplane,chair,airplane12-chair18.JPEG
VGG,54,airplane,airplane,clock,airplane12-clock20.JPEG
VGG,55,dog,airplane,dog,airplane12-dog5.JPEG
VGG,56,oven,airplane,elephant,airplane12-elephant7.JPEG
VGG,57,bottle,airplane,keyboard,airplane12-keyboard15.JPEG
VGG,58,airplane,airplane,knife,airplane12-knife12.JPEG
VGG,59,airplane,airplane,oven,airplane12-oven19.JPEG
VGG,60,airplane,airplane,truck,airplane12-truck17.JPEG
VGG,61,airplane,airplane,bear,airplane13-bear20.JPEG
VGG,62,airplane,airplane,bicycle,airplane13-bicycle3.JPEG
VGG,63,bird,airplane,bird,airplane13-bird15.JPEG
VGG,64,boat,airplane,boat,airplane13-boat3.JPEG
VGG,65,bird,airplane,bottle,airplane13-bottle2.JPEG
VGG,66,airplane,airplane,car,airplane13-car14.JPEG
VGG,67,bird,airplane,cat,airplane13-cat16.JPEG
VGG,68,airplane,airplane,chair,airplane13-chair15.JPEG
VGG,69,airplane,airplane,clock,airplane13-clock19.JPEG
VGG,70,bear,airplane,dog,airplane13-dog16.JPEG
VGG,71,elephant,airplane,elephant,airplane13-elephant9.JPEG
VGG,72,knife,airplane,keyboard,airplane13-keyboard1.JPEG
VGG,73,knife,airplane,knife,airplane13-knife6.JPEG
VGG,74,airplane,airplane,oven,airplane13-oven17.JPEG
VGG,75,airplane,airplane,truck,airplane13-truck18.JPEG
VGG,76,cat,airplane,bear,airplane14-bear12.JPEG
VGG,77,airplane,airplane,bicycle,airplane14-bicycle13.JPEG
VGG,78,bear,airplane,bird,airplane14-bird20.JPEG
VGG,79,airplane,airplane,boat,airplane14-boat14.JPEG
VGG,80,bear,airplane,bottle,airplane14-bottle9.JPEG
VGG,81,airplane,airplane,car,airplane14-car13.JPEG
VGG,82,dog,airplane,cat,airplane14-cat6.JPEG
VGG,83,airplane,airplane,chair,airplane14-chair11.JPEG
VGG,84,airplane,airplane,clock,airplane14-clock19.JPEG
VGG,85,dog,airplane,dog,airplane14-dog11.JPEG
VGG,86,cat,airplane,elephant,airplane14-elephant8.JPEG
VGG,87,airplane,airplane,keyboard,airplane14-keyboard12.JPEG
VGG,88,knife,airplane,knife,airplane14-knife1.JPEG
VGG,89,cat,airplane,oven,airplane14-oven9.JPEG
VGG,90,airplane,airplane,truck,airplane14-truck8.JPEG
VGG,91,bird,airplane,bear,airplane15-bear8.JPEG
VGG,92,bird,airplane,bicycle,airplane15-bicycle18.JPEG
VGG,93,boat,airplane,bird,airplane15-bird18.JPEG
VGG,94,airplane,airplane,boat,airplane15-boat8.JPEG
VGG,95,airplane,airplane,bottle,airplane15-bottle5.JPEG
VGG,96,airplane,airplane,car,airplane15-car13.JPEG
VGG,97,airplane,airplane,cat,airplane15-cat20.JPEG
VGG,98,airplane,airplane,chair,airplane15-chair18.JPEG
VGG,99,knife,airplane,clock,airplane15-clock12.JPEG
VGG,100,boat,airplane,dog,airplane15-dog9.JPEG
VGG,101,bird,airplane,elephant,airplane15-elephant8.JPEG
VGG,102,keyboard,airplane,keyboard,airplane15-keyboard5.JPEG
VGG,103,airplane,airplane,knife,airplane15-knife11.JPEG
VGG,104,airplane,airplane,oven,airplane15-oven20.JPEG
VGG,105,airplane,airplane,truck,airplane15-truck3.JPEG
VGG,106,dog,airplane,bear,airplane16-bear4.JPEG
VGG,107,bottle,airplane,bicycle,airplane16-bicycle9.JPEG
VGG,108,dog,airplane,bird,airplane16-bird8.JPEG
VGG,109,boat,airplane,boat,airplane16-boat16.JPEG
VGG,110,airplane,airplane,bottle,airplane16-bottle8.JPEG
VGG,111,airplane,airplane,car,airplane16-car14.JPEG
VGG,112,bird,airplane,cat,airplane16-cat17.JPEG
VGG,113,airplane,airplane,chair,airplane16-chair12.JPEG
VGG,114,airplane,airplane,clock,airplane16-clock12.JPEG
VGG,115,oven,airplane,dog,airplane16-dog9.JPEG
VGG,116,airplane,airplane,elephant,airplane16-elephant4.JPEG
VGG,117,keyboard,airplane,keyboard,airplane16-keyboard19.JPEG
VGG,118,airplane,airplane,knife,airplane16-knife4.JPEG
VGG,119,airplane,airplane,oven,airplane16-oven10.JPEG
VGG,120,airplane,airplane,truck,airplane16-truck8.JPEG
VGG,121,cat,airplane,bear,airplane17-bear15.JPEG
VGG,122,airplane,airplane,bicycle,airplane17-bicycle5.JPEG
VGG,123,dog,airplane,bird,airplane17-bird4.JPEG
VGG,124,bird,airplane,boat,airplane17-boat4.JPEG
VGG,125,knife,airplane,bottle,airplane17-bottle9.JPEG
VGG,126,airplane,airplane,car,airplane17-car9.JPEG
VGG,127,dog,airplane,cat,airplane17-cat10.JPEG
VGG,128,airplane,airplane,chair,airplane17-chair10.JPEG
VGG,129,airplane,airplane,clock,airplane17-clock7.JPEG
VGG,130,bird,airplane,dog,airplane17-dog6.JPEG
VGG,131,cat,airplane,elephant,airplane17-elephant18.JPEG
VGG,132,airplane,airplane,keyboard,airplane17-keyboard11.JPEG
VGG,133,airplane,airplane,knife,airplane17-knife2.JPEG
VGG,134,bird,airplane,oven,airplane17-oven15.JPEG
VGG,135,boat,airplane,truck,airplane17-truck4.JPEG
VGG,136,bird,airplane,bear,airplane18-bear1.JPEG
VGG,137,airplane,airplane,bicycle,airplane18-bicycle2.JPEG
VGG,138,airplane,airplane,bird,airplane18-bird14.JPEG
VGG,139,bear,airplane,boat,airplane18-boat11.JPEG
VGG,140,clock,airplane,bottle,airplane18-bottle6.JPEG
VGG,141,airplane,airplane,car,airplane18-car15.JPEG
VGG,142,airplane,airplane,cat,airplane18-cat5.JPEG
VGG,143,airplane,airplane,chair,airplane18-chair11.JPEG
VGG,144,airplane,airplane,clock,airplane18-clock18.JPEG
VGG,145,bottle,airplane,dog,airplane18-dog17.JPEG
VGG,146,oven,airplane,elephant,airplane18-elephant1.JPEG
VGG,147,knife,airplane,keyboard,airplane18-keyboard11.JPEG
VGG,148,clock,airplane,knife,airplane18-knife17.JPEG
VGG,149,airplane,airplane,oven,airplane18-oven4.JPEG
VGG,150,airplane,airplane,truck,airplane18-truck17.JPEG
VGG,151,bird,airplane,bear,airplane19-bear17.JPEG
VGG,152,airplane,airplane,bicycle,airplane19-bicycle2.JPEG
VGG,153,airplane,airplane,bird,airplane19-bird4.JPEG
VGG,154,knife,airplane,boat,airplane19-boat10.JPEG
VGG,155,airplane,airplane,bottle,airplane19-bottle20.JPEG
VGG,156,airplane,airplane,car,airplane19-car11.JPEG
VGG,157,bird,airplane,cat,airplane19-cat11.JPEG
VGG,158,airplane,airplane,chair,airplane19-chair13.JPEG
VGG,159,bird,airplane,clock,airplane19-clock7.JPEG
VGG,160,airplane,airplane,dog,airplane19-dog5.JPEG
VGG,161,truck,airplane,elephant,airplane19-elephant1.JPEG
VGG,162,clock,airplane,keyboard,airplane19-keyboard13.JPEG
VGG,163,airplane,airplane,knife,airplane19-knife7.JPEG
VGG,164,airplane,airplane,oven,airplane19-oven20.JPEG
VGG,165,airplane,airplane,truck,airplane19-truck15.JPEG
VGG,166,airplane,airplane,bear,airplane2-bear13.JPEG
VGG,167,airplane,airplane,bicycle,airplane2-bicycle19.JPEG
VGG,168,cat,airplane,bird,airplane2-bird3.JPEG
VGG,169,boat,airplane,boat,airplane2-boat4.JPEG
VGG,170,airplane,airplane,bottle,airplane2-bottle17.JPEG
VGG,171,airplane,airplane,car,airplane2-car6.JPEG
VGG,172,airplane,airplane,cat,airplane2-cat20.JPEG
VGG,173,chair,airplane,chair,airplane2-chair7.JPEG
VGG,174,airplane,airplane,clock,airplane2-clock16.JPEG
VGG,175,bear,airplane,dog,airplane2-dog16.JPEG
VGG,176,airplane,airplane,elephant,airplane2-elephant4.JPEG
VGG,177,airplane,airplane,keyboard,airplane2-keyboard7.JPEG
VGG,178,airplane,airplane,knife,airplane2-knife12.JPEG
VGG,179,airplane,airplane,oven,airplane2-oven16.JPEG
VGG,180,airplane,airplane,truck,airplane2-truck19.JPEG
VGG,181,bird,airplane,bear,airplane20-bear11.JPEG
VGG,182,airplane,airplane,bicycle,airplane20-bicycle18.JPEG
VGG,183,airplane,airplane,bird,airplane20-bird18.JPEG
VGG,184,airplane,airplane,boat,airplane20-boat8.JPEG
VGG,185,airplane,airplane,bottle,airplane20-bottle18.JPEG
VGG,186,airplane,airplane,car,airplane20-car7.JPEG
VGG,187,cat,airplane,cat,airplane20-cat6.JPEG
VGG,188,bird,airplane,chair,airplane20-chair16.JPEG
VGG,189,airplane,airplane,clock,airplane20-clock3.JPEG
VGG,190,cat,airplane,dog,airplane20-dog10.JPEG
VGG,191,knife,airplane,elephant,airplane20-elephant2.JPEG
VGG,192,knife,airplane,keyboard,airplane20-keyboard17.JPEG
VGG,193,knife,airplane,knife,airplane20-knife1.JPEG
VGG,194,knife,airplane,oven,airplane20-oven12.JPEG
VGG,195,airplane,airplane,truck,airplane20-truck18.JPEG
VGG,196,airplane,airplane,bear,airplane3-bear9.JPEG
VGG,197,clock,airplane,bicycle,airplane3-bicycle5.JPEG
VGG,198,airplane,airplane,bird,airplane3-bird10.JPEG
VGG,199,airplane,airplane,boat,airplane3-boat3.JPEG
VGG,200,airplane,airplane,bottle,airplane3-bottle13.JPEG
VGG,201,airplane,airplane,car,airplane3-car3.JPEG
VGG,202,bear,airplane,cat,airplane3-cat5.JPEG
VGG,203,clock,airplane,chair,airplane3-chair16.JPEG
VGG,204,airplane,airplane,clock,airplane3-clock13.JPEG
VGG,205,bird,airplane,dog,airplane3-dog20.JPEG
VGG,206,knife,airplane,elephant,airplane3-elephant18.JPEG
VGG,207,airplane,airplane,keyboard,airplane3-keyboard16.JPEG
VGG,208,airplane,airplane,knife,airplane3-knife13.JPEG
VGG,209,airplane,airplane,oven,airplane3-oven14.JPEG
VGG,210,airplane,airplane,truck,airplane3-truck19.JPEG
VGG,211,bear,airplane,bear,airplane4-bear11.JPEG
VGG,212,airplane,airplane,bicycle,airplane4-bicycle2.JPEG
VGG,213,airplane,airplane,bird,airplane4-bird15.JPEG
VGG,214,airplane,airplane,boat,airplane4-boat5.JPEG
VGG,215,airplane,airplane,bottle,airplane4-bottle15.JPEG
VGG,216,airplane,airplane,car,airplane4-car6.JPEG
VGG,217,bear,airplane,cat,airplane4-cat3.JPEG
VGG,218,airplane,airplane,chair,airplane4-chair10.JPEG
VGG,219,airplane,airplane,clock,airplane4-clock7.JPEG
VGG,220,airplane,airplane,dog,airplane4-dog11.JPEG
VGG,221,bird,airplane,elephant,airplane4-elephant19.JPEG
VGG,222,airplane,airplane,keyboard,airplane4-keyboard20.JPEG
VGG,223,airplane,airplane,knife,airplane4-knife11.JPEG
VGG,224,airplane,airplane,oven,airplane4-oven1.JPEG
VGG,225,airplane,airplane,truck,airplane4-truck17.JPEG
VGG,226,oven,airplane,bear,airplane5-bear7.JPEG
VGG,227,bottle,airplane,bicycle,airplane5-bicycle12.JPEG
VGG,228,airplane,airplane,bird,airplane5-bird19.JPEG
VGG,229,airplane,airplane,boat,airplane5-boat20.JPEG
VGG,230,truck,airplane,bottle,airplane5-bottle14.JPEG
VGG,231,airplane,airplane,car,airplane5-car15.JPEG
VGG,232,cat,airplane,cat,airplane5-cat13.JPEG
VGG,233,airplane,airplane,chair,airplane5-chair3.JPEG
VGG,234,airplane,airplane,clock,airplane5-clock13.JPEG
VGG,235,cat,airplane,dog,airplane5-dog15.JPEG
VGG,236,chair,airplane,elephant,airplane5-elephant20.JPEG
VGG,237,airplane,airplane,keyboard,airplane5-keyboard7.JPEG
VGG,238,cat,airplane,knife,airplane5-knife1.JPEG
VGG,239,keyboard,airplane,oven,airplane5-oven5.JPEG
VGG,240,bottle,airplane,truck,airplane5-truck11.JPEG
VGG,241,bear,airplane,bear,airplane6-bear19.JPEG
VGG,242,airplane,airplane,bicycle,airplane6-bicycle12.JPEG
VGG,243,cat,airplane,bird,airplane6-bird9.JPEG
VGG,244,clock,airplane,boat,airplane6-boat19.JPEG
VGG,245,airplane,airplane,bottle,airplane6-bottle6.JPEG
VGG,246,airplane,airplane,car,airplane6-car5.JPEG
VGG,247,bear,airplane,cat,airplane6-cat9.JPEG
VGG,248,airplane,airplane,chair,airplane6-chair18.JPEG
VGG,249,clock,airplane,clock,airplane6-clock10.JPEG
VGG,250,cat,airplane,dog,airplane6-dog7.JPEG
VGG,251,cat,airplane,elephant,airplane6-elephant13.JPEG
VGG,252,keyboard,airplane,keyboard,airplane6-keyboard16.JPEG
VGG,253,bird,airplane,knife,airplane6-knife13.JPEG
VGG,254,airplane,airplane,oven,airplane6-oven17.JPEG
VGG,255,airplane,airplane,truck,airplane6-truck6.JPEG
VGG,256,bird,airplane,bear,airplane7-bear5.JPEG
VGG,257,airplane,airplane,bicycle,airplane7-bicycle10.JPEG
VGG,258,airplane,airplane,bird,airplane7-bird7.JPEG
VGG,259,airplane,airplane,boat,airplane7-boat5.JPEG
VGG,260,airplane,airplane,bottle,airplane7-bottle7.JPEG
VGG,261,airplane,airplane,car,airplane7-car17.JPEG
VGG,262,airplane,airplane,cat,airplane7-cat5.JPEG
VGG,263,airplane,airplane,chair,airplane7-chair16.JPEG
VGG,264,airplane,airplane,clock,airplane7-clock19.JPEG
VGG,265,airplane,airplane,dog,airplane7-dog15.JPEG
VGG,266,bicycle,airplane,elephant,airplane7-elephant10.JPEG
VGG,267,airplane,airplane,keyboard,airplane7-keyboard12.JPEG
VGG,268,airplane,airplane,knife,airplane7-knife1.JPEG
VGG,269,airplane,airplane,oven,airplane7-oven10.JPEG
VGG,270,airplane,airplane,truck,airplane7-truck6.JPEG
VGG,271,cat,airplane,bear,airplane8-bear5.JPEG
VGG,272,airplane,airplane,bicycle,airplane8-bicycle13.JPEG
VGG,273,cat,airplane,bird,airplane8-bird7.JPEG
VGG,274,bear,airplane,boat,airplane8-boat19.JPEG
VGG,275,airplane,airplane,bottle,airplane8-bottle18.JPEG
VGG,276,airplane,airplane,car,airplane8-car13.JPEG
VGG,277,bird,airplane,cat,airplane8-cat8.JPEG
VGG,278,airplane,airplane,chair,airplane8-chair20.JPEG
VGG,279,clock,airplane,clock,airplane8-clock10.JPEG
VGG,280,cat,airplane,dog,airplane8-dog7.JPEG
VGG,281,bird,airplane,elephant,airplane8-elephant20.JPEG
VGG,282,airplane,airplane,keyboard,airplane8-keyboard10.JPEG
VGG,283,airplane,airplane,knife,airplane8-knife15.JPEG
VGG,284,airplane,airplane,oven,airplane8-oven7.JPEG
VGG,285,airplane,airplane,truck,airplane8-truck10.JPEG
VGG,286,knife,airplane,bear,airplane9-bear20.JPEG
VGG,287,airplane,airplane,bicycle,airplane9-bicycle16.JPEG
VGG,288,airplane,airplane,bird,airplane9-bird14.JPEG
VGG,289,airplane,airplane,boat,airplane9-boat5.JPEG
VGG,290,airplane,airplane,bottle,airplane9-bottle15.JPEG
VGG,291,airplane,airplane,car,airplane9-car3.JPEG
VGG,292,bird,airplane,cat,airplane9-cat3.JPEG
VGG,293,airplane,airplane,chair,airplane9-chair20.JPEG
VGG,294,bottle,airplane,clock,airplane9-clock2.JPEG
VGG,295,bear,airplane,dog,airplane9-dog18.JPEG
VGG,296,airplane,airplane,elephant,airplane9-elephant18.JPEG
VGG,297,keyboard,airplane,keyboard,airplane9-keyboard3.JPEG
VGG,298,clock,airplane,knife,airplane9-knife9.JPEG
VGG,299,airplane,airplane,oven,airplane9-oven10.JPEG
VGG,300,airplane,airplane,truck,airplane9-truck3.JPEG
VGG,301,airplane,bear,airplane,bear1-airplane15.JPEG
VGG,302,cat,bear,bicycle,bear1-bicycle15.JPEG
VGG,303,bear,bear,bird,bear1-bird18.JPEG
VGG,304,boat,bear,boat,bear1-boat20.JPEG
VGG,305,clock,bear,bottle,bear1-bottle8.JPEG
VGG,306,clock,bear,car,bear1-car10.JPEG
VGG,307,bear,bear,cat,bear1-cat14.JPEG
VGG,308,clock,bear,chair,bear1-chair20.JPEG
VGG,309,clock,bear,clock,bear1-clock9.JPEG
VGG,310,bear,bear,dog,bear1-dog12.JPEG
VGG,311,bear,bear,elephant,bear1-elephant4.JPEG
VGG,312,truck,bear,keyboard,bear1-keyboard13.JPEG
VGG,313,cat,bear,knife,bear1-knife8.JPEG
VGG,314,airplane,bear,oven,bear1-oven6.JPEG
VGG,315,bottle,bear,truck,bear1-truck2.JPEG
VGG,316,elephant,bear,airplane,bear10-airplane14.JPEG
VGG,317,elephant,bear,bicycle,bear10-bicycle19.JPEG
VGG,318,bear,bear,bird,bear10-bird2.JPEG
VGG,319,bear,bear,boat,bear10-boat12.JPEG
VGG,320,bear,bear,bottle,bear10-bottle8.JPEG
VGG,321,elephant,bear,car,bear10-car13.JPEG
VGG,322,bear,bear,cat,bear10-cat10.JPEG
VGG,323,elephant,bear,chair,bear10-chair12.JPEG
VGG,324,elephant,bear,clock,bear10-clock7.JPEG
VGG,325,bear,bear,dog,bear10-dog7.JPEG
VGG,326,bear,bear,elephant,bear10-elephant5.JPEG
VGG,327,elephant,bear,keyboard,bear10-keyboard13.JPEG
VGG,328,airplane,bear,knife,bear10-knife13.JPEG
VGG,329,bear,bear,oven,bear10-oven4.JPEG
VGG,330,elephant,bear,truck,bear10-truck15.JPEG
VGG,331,bird,bear,airplane,bear11-airplane6.JPEG
VGG,332,dog,bear,bicycle,bear11-bicycle11.JPEG
VGG,333,bear,bear,bird,bear11-bird15.JPEG
VGG,334,dog,bear,boat,bear11-boat7.JPEG
VGG,335,bear,bear,bottle,bear11-bottle1.JPEG
VGG,336,bear,bear,car,bear11-car9.JPEG
VGG,337,bear,bear,cat,bear11-cat12.JPEG
VGG,338,bird,bear,chair,bear11-chair7.JPEG
VGG,339,dog,bear,clock,bear11-clock18.JPEG
VGG,340,bear,bear,dog,bear11-dog14.JPEG
VGG,341,bear,bear,elephant,bear11-elephant9.JPEG
VGG,342,bottle,bear,keyboard,bear11-keyboard1.JPEG
VGG,343,bear,bear,knife,bear11-knife8.JPEG
VGG,344,knife,bear,oven,bear11-oven7.JPEG
VGG,345,dog,bear,truck,bear11-truck18.JPEG
VGG,346,bear,bear,airplane,bear12-airplane1.JPEG
VGG,347,bottle,bear,bicycle,bear12-bicycle11.JPEG
VGG,348,bear,bear,bird,bear12-bird7.JPEG
VGG,349,clock,bear,boat,bear12-boat17.JPEG
VGG,350,clock,bear,bottle,bear12-bottle2.JPEG
VGG,351,clock,bear,car,bear12-car1.JPEG
VGG,352,bear,bear,cat,bear12-cat6.JPEG
VGG,353,clock,bear,chair,bear12-chair3.JPEG
VGG,354,clock,bear,clock,bear12-clock6.JPEG
VGG,355,dog,bear,dog,bear12-dog12.JPEG
VGG,356,elephant,bear,elephant,bear12-elephant17.JPEG
VGG,357,clock,bear,keyboard,bear12-keyboard12.JPEG
VGG,358,clock,bear,knife,bear12-knife4.JPEG
VGG,359,clock,bear,oven,bear12-oven5.JPEG
VGG,360,clock,bear,truck,bear12-truck20.JPEG
VGG,361,bear,bear,airplane,bear13-airplane14.JPEG
VGG,362,cat,bear,bicycle,bear13-bicycle15.JPEG
VGG,363,bear,bear,bird,bear13-bird17.JPEG
VGG,364,clock,bear,boat,bear13-boat10.JPEG
VGG,365,clock,bear,bottle,bear13-bottle6.JPEG
VGG,366,oven,bear,car,bear13-car13.JPEG
VGG,367,dog,bear,cat,bear13-cat1.JPEG
VGG,368,elephant,bear,chair,bear13-chair7.JPEG
VGG,369,bird,bear,clock,bear13-clock1.JPEG
VGG,370,bear,bear,dog,bear13-dog18.JPEG
VGG,371,dog,bear,elephant,bear13-elephant20.JPEG
VGG,372,cat,bear,keyboard,bear13-keyboard15.JPEG
VGG,373,bear,bear,knife,bear13-knife17.JPEG
VGG,374,bear,bear,oven,bear13-oven2.JPEG
VGG,375,bear,bear,truck,bear13-truck6.JPEG
VGG,376,bear,bear,airplane,bear14-airplane14.JPEG
VGG,377,chair,bear,bicycle,bear14-bicycle9.JPEG
VGG,378,bear,bear,bird,bear14-bird1.JPEG
VGG,379,clock,bear,boat,bear14-boat8.JPEG
VGG,380,clock,bear,bottle,bear14-bottle6.JPEG
VGG,381,cat,bear,car,bear14-car15.JPEG
VGG,382,cat,bear,cat,bear14-cat3.JPEG
VGG,383,clock,bear,chair,bear14-chair1.JPEG
VGG,384,clock,bear,clock,bear14-clock12.JPEG
VGG,385,bear,bear,dog,bear14-dog3.JPEG
VGG,386,bear,bear,elephant,bear14-elephant15.JPEG
VGG,387,clock,bear,keyboard,bear14-keyboard12.JPEG
VGG,388,bear,bear,knife,bear14-knife14.JPEG
VGG,389,dog,bear,oven,bear14-oven14.JPEG
VGG,390,bear,bear,truck,bear14-truck10.JPEG
VGG,391,bird,bear,airplane,bear15-airplane18.JPEG
VGG,392,elephant,bear,bicycle,bear15-bicycle6.JPEG
VGG,393,bear,bear,bird,bear15-bird7.JPEG
VGG,394,cat,bear,boat,bear15-boat14.JPEG
VGG,395,dog,bear,bottle,bear15-bottle17.JPEG
VGG,396,dog,bear,car,bear15-car15.JPEG
VGG,397,cat,bear,cat,bear15-cat17.JPEG
VGG,398,clock,bear,chair,bear15-chair20.JPEG
VGG,399,bird,bear,clock,bear15-clock13.JPEG
VGG,400,bear,bear,dog,bear15-dog1.JPEG
VGG,401,dog,bear,elephant,bear15-elephant8.JPEG
VGG,402,bird,bear,keyboard,bear15-keyboard8.JPEG
VGG,403,bottle,bear,knife,bear15-knife9.JPEG
VGG,404,clock,bear,oven,bear15-oven5.JPEG
VGG,405,bottle,bear,truck,bear15-truck11.JPEG
VGG,406,bear,bear,airplane,bear16-airplane20.JPEG
VGG,407,elephant,bear,bicycle,bear16-bicycle9.JPEG
VGG,408,bear,bear,bird,bear16-bird20.JPEG
VGG,409,boat,bear,boat,bear16-boat18.JPEG
VGG,410,clock,bear,bottle,bear16-bottle8.JPEG
VGG,411,knife,bear,car,bear16-car8.JPEG
VGG,412,bear,bear,cat,bear16-cat15.JPEG
VGG,413,bird,bear,chair,bear16-chair10.JPEG
VGG,414,knife,bear,clock,bear16-clock1.JPEG
VGG,415,dog,bear,dog,bear16-dog19.JPEG
VGG,416,bear,bear,elephant,bear16-elephant4.JPEG
VGG,417,oven,bear,keyboard,bear16-keyboard2.JPEG
VGG,418,dog,bear,knife,bear16-knife9.JPEG
VGG,419,elephant,bear,oven,bear16-oven18.JPEG
VGG,420,bear,bear,truck,bear16-truck7.JPEG
VGG,421,bear,bear,airplane,bear17-airplane14.JPEG
VGG,422,bear,bear,bicycle,bear17-bicycle11.JPEG
VGG,423,elephant,bear,bird,bear17-bird11.JPEG
VGG,424,bear,bear,boat,bear17-boat12.JPEG
VGG,425,clock,bear,bottle,bear17-bottle6.JPEG
VGG,426,elephant,bear,car,bear17-car17.JPEG
VGG,427,bear,bear,cat,bear17-cat9.JPEG
VGG,428,bird,bear,chair,bear17-chair4.JPEG
VGG,429,clock,bear,clock,bear17-clock15.JPEG
VGG,430,bear,bear,dog,bear17-dog10.JPEG
VGG,431,bear,bear,elephant,bear17-elephant9.JPEG
VGG,432,clock,bear,keyboard,bear17-keyboard6.JPEG
VGG,433,clock,bear,knife,bear17-knife1.JPEG
VGG,434,bottle,bear,oven,bear17-oven3.JPEG
VGG,435,bear,bear,truck,bear17-truck4.JPEG
VGG,436,bear,bear,airplane,bear18-airplane2.JPEG
VGG,437,bottle,bear,bicycle,bear18-bicycle3.JPEG
VGG,438,bear,bear,bird,bear18-bird16.JPEG
VGG,439,boat,bear,boat,bear18-boat4.JPEG
VGG,440,bear,bear,bottle,bear18-bottle3.JPEG
VGG,441,clock,bear,car,bear18-car2.JPEG
VGG,442,bear,bear,cat,bear18-cat2.JPEG
VGG,443,clock,bear,chair,bear18-chair3.JPEG
VGG,444,clock,bear,clock,bear18-clock1.JPEG
VGG,445,bear,bear,dog,bear18-dog14.JPEG
VGG,446,bear,bear,elephant,bear18-elephant3.JPEG
VGG,447,bear,bear,keyboard,bear18-keyboard2.JPEG
VGG,448,bear,bear,knife,bear18-knife18.JPEG
VGG,449,bear,bear,oven,bear18-oven2.JPEG
VGG,450,bear,bear,truck,bear18-truck8.JPEG
VGG,451,boat,bear,airplane,bear19-airplane16.JPEG
VGG,452,bottle,bear,bicycle,bear19-bicycle1.JPEG
VGG,453,bear,bear,bird,bear19-bird12.JPEG
VGG,454,bear,bear,boat,bear19-boat2.JPEG
VGG,455,bear,bear,bottle,bear19-bottle12.JPEG
VGG,456,car,bear,car,bear19-car11.JPEG
VGG,457,bear,bear,cat,bear19-cat15.JPEG
